record_id,intersection_id,intersection_name,zone,timestamp_utc,date,is_peak_hour,vehicle_type,vehicle_count_total
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 15:33:00,2023-01-06,False,bicycle,5
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 11:59:00,2023-01-06,False,car,6
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-03 09:17:00,2023-01-03,True,2w,20
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-06 05:47:00,2023-01-06,False,bicycle,7
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 12:19:00,2023-01-05,False,bicycle,4
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 17:26:00,2023-01-04,True,2w,22
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 02:47:00,2023-01-05,False,2w,10
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-05 20:08:00,2023-01-05,False,truck,12
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 22:16:00,2023-01-07,False,bicycle,10
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 19:59:00,2023-01-02,True,truck,21
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 14:07:00,2023-01-05,False,2w,11
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-07 07:57:00,2023-01-07,False,bus,9
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 11:39:00,2023-01-02,False,bicycle,7
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 17:11:00,2023-01-04,True,bus,25
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 12:58:00,2023-01-07,False,car,6
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-01 13:19:00,2023-01-01,False,bus,6
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 15:22:00,2023-01-05,False,bus,7
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-04 13:29:00,2023-01-04,False,car,7
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 21:41:00,2023-01-01,False,bicycle,5
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 04:55:00,2023-01-03,False,2w,9
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 00:52:00,2023-01-03,False,bus,10
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 16:35:00,2023-01-06,False,2w,11
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 17:28:00,2023-01-02,True,truck,17
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 15:38:00,2023-01-06,False,bicycle,8
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 22:25:00,2023-01-07,False,bicycle,7
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 09:12:00,2023-01-04,True,car,18
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 07:42:00,2023-01-06,False,2w,7
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 05:35:00,2023-01-07,False,bicycle,13
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-06 11:39:00,2023-01-06,False,bicycle,11
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 06:52:00,2023-01-02,False,pedestrian,7
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 04:41:00,2023-01-05,False,2w,9
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 23:20:00,2023-01-05,False,bus,8
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-06 11:01:00,2023-01-06,False,pedestrian,6
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 17:16:00,2023-01-07,True,2w,25
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 23:27:00,2023-01-03,False,truck,10
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 00:13:00,2023-01-02,False,2w,9
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 12:57:00,2023-01-07,False,truck,6
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-02 10:43:00,2023-01-02,True,truck,20
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 09:08:00,2023-01-06,True,truck,22
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 00:11:00,2023-01-07,False,2w,12
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-02 01:59:00,2023-01-02,False,2w,6
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 19:02:00,2023-01-05,True,2w,16
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 08:55:00,2023-01-01,True,car,21
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-04 23:19:00,2023-01-04,False,2w,10
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 00:37:00,2023-01-02,False,bicycle,5
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 05:31:00,2023-01-06,False,2w,13
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 02:03:00,2023-01-03,False,car,7
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 06:23:00,2023-01-03,False,car,11
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 03:59:00,2023-01-03,False,pedestrian,11
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 08:36:00,2023-01-04,True,2w,15
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 06:35:00,2023-01-03,False,pedestrian,9
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 07:21:00,2023-01-07,False,2w,14
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 04:46:00,2023-01-07,False,2w,7
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 07:14:00,2023-01-06,False,bicycle,9
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-01 19:17:00,2023-01-01,True,bus,15
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 12:18:00,2023-01-05,False,bus,16
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-01 10:22:00,2023-01-01,True,car,18
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 02:03:00,2023-01-05,False,pedestrian,7
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 18:13:00,2023-01-03,True,bus,21
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-01 18:01:00,2023-01-01,True,pedestrian,13
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 23:19:00,2023-01-04,False,bicycle,7
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-03 14:33:00,2023-01-03,False,2w,13
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 14:59:00,2023-01-02,False,bus,10
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 07:22:00,2023-01-05,False,bus,9
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 19:48:00,2023-01-05,True,car,25
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-03 16:05:00,2023-01-03,False,bus,8
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 10:02:00,2023-01-04,True,truck,20
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 00:23:00,2023-01-02,False,2w,6
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-08 01:31:00,2023-01-08,False,car,9
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 02:47:00,2023-01-04,False,bicycle,6
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 16:06:00,2023-01-05,False,truck,9
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-04 20:49:00,2023-01-04,False,car,8
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-01 10:49:00,2023-01-01,True,pedestrian,24
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-05 14:24:00,2023-01-05,False,pedestrian,4
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 23:28:00,2023-01-06,False,pedestrian,6
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 21:31:00,2023-01-03,False,bicycle,6
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 18:20:00,2023-01-04,True,2w,31
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 03:40:00,2023-01-02,False,bus,15
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 22:11:00,2023-01-06,False,bus,10
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 12:36:00,2023-01-05,False,pedestrian,6
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 23:00:00,2023-01-03,False,2w,7
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 18:39:00,2023-01-02,True,truck,18
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-07 04:13:00,2023-01-07,False,pedestrian,16
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-01 12:28:00,2023-01-01,False,pedestrian,7
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 03:35:00,2023-01-05,False,bus,8
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 01:48:00,2023-01-04,False,bicycle,9
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 04:23:00,2023-01-07,False,bus,9
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 07:39:00,2023-01-01,False,2w,3
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 10:33:00,2023-01-03,True,bus,20
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 16:17:00,2023-01-02,False,bus,7
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-03 22:31:00,2023-01-03,False,car,12
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 13:32:00,2023-01-06,False,bus,11
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-04 00:52:00,2023-01-04,False,bus,10
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 16:46:00,2023-01-04,False,bicycle,15
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 12:59:00,2023-01-03,False,2w,6
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-05 08:11:00,2023-01-05,True,2w,24
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-06 14:32:00,2023-01-06,False,2w,8
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-03 00:33:00,2023-01-03,False,car,15
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 02:42:00,2023-01-06,False,truck,19
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 12:57:00,2023-01-07,False,truck,3
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 12:36:00,2023-01-06,False,2w,4
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-05 12:26:00,2023-01-05,False,bicycle,9
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 01:38:00,2023-01-02,False,bus,6
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 11:26:00,2023-01-03,False,bus,7
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-01 09:30:00,2023-01-01,True,truck,13
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-05 20:28:00,2023-01-05,False,2w,9
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-05 14:52:00,2023-01-05,False,truck,7
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-05 21:37:00,2023-01-05,False,car,11
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 16:26:00,2023-01-07,False,bus,7
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 03:42:00,2023-01-04,False,bicycle,6
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-05 10:32:00,2023-01-05,True,2w,21
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 01:23:00,2023-01-04,False,2w,10
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-05 08:41:00,2023-01-05,True,bus,27
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-08 03:19:00,2023-01-08,False,pedestrian,9
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 03:26:00,2023-01-04,False,bicycle,8
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 09:22:00,2023-01-01,True,car,20
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 18:35:00,2023-01-05,True,car,16
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 01:29:00,2023-01-06,False,2w,13
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-04 16:31:00,2023-01-04,False,bicycle,5
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 22:02:00,2023-01-07,False,pedestrian,12
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 06:16:00,2023-01-02,False,pedestrian,7
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 20:58:00,2023-01-02,False,pedestrian,6
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 18:40:00,2023-01-05,True,car,17
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 20:16:00,2023-01-06,False,car,7
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-06 00:05:00,2023-01-06,False,2w,8
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 03:40:00,2023-01-06,False,bus,12
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 08:53:00,2023-01-03,True,bus,16
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-03 07:41:00,2023-01-03,False,car,5
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 16:51:00,2023-01-07,False,bus,12
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-01 22:06:00,2023-01-01,False,bus,12
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-05 21:37:00,2023-01-05,False,pedestrian,8
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 03:21:00,2023-01-03,False,truck,6
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 13:08:00,2023-01-05,False,truck,6
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-05 03:25:00,2023-01-05,False,bicycle,7
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-06 16:29:00,2023-01-06,False,pedestrian,9
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-01 08:35:00,2023-01-01,True,truck,16
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 21:02:00,2023-01-07,False,car,7
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 04:37:00,2023-01-07,False,2w,6
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-06 18:41:00,2023-01-06,True,truck,16
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 01:54:00,2023-01-05,False,pedestrian,4
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 20:04:00,2023-01-04,False,truck,7
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 13:20:00,2023-01-05,False,car,10
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 00:10:00,2023-01-05,False,car,6
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 19:43:00,2023-01-05,True,car,17
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 06:53:00,2023-01-07,False,pedestrian,9
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-05 10:36:00,2023-01-05,True,pedestrian,20
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-07 02:36:00,2023-01-07,False,pedestrian,6
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 06:51:00,2023-01-01,False,car,16
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 18:29:00,2023-01-01,True,2w,20
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-08 03:41:00,2023-01-08,False,2w,16
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-05 05:07:00,2023-01-05,False,2w,7
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 15:05:00,2023-01-05,False,bicycle,14
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-02 21:05:00,2023-01-02,False,bicycle,4
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-02 16:54:00,2023-01-02,False,car,8
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-07 11:50:00,2023-01-07,False,bus,8
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 13:35:00,2023-01-02,False,pedestrian,7
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 00:27:00,2023-01-04,False,bus,5
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-02 10:48:00,2023-01-02,True,car,18
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-04 23:09:00,2023-01-04,False,truck,7
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-04 04:20:00,2023-01-04,False,pedestrian,15
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-02 19:04:00,2023-01-02,True,2w,15
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 00:52:00,2023-01-05,False,bicycle,7
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-05 03:43:00,2023-01-05,False,pedestrian,9
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-07 15:26:00,2023-01-07,False,bus,10
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 04:44:00,2023-01-04,False,truck,5
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 12:24:00,2023-01-02,False,truck,9
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 13:42:00,2023-01-02,False,truck,10
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-04 19:34:00,2023-01-04,True,pedestrian,21
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 18:52:00,2023-01-04,True,pedestrian,24
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-05 15:59:00,2023-01-05,False,truck,8
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-02 16:29:00,2023-01-02,False,pedestrian,8
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-02 11:06:00,2023-01-02,False,car,9
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 20:16:00,2023-01-04,False,truck,9
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-06 22:29:00,2023-01-06,False,bus,5
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 21:49:00,2023-01-02,False,bicycle,6
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-04 18:20:00,2023-01-04,True,car,23
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-07 18:43:00,2023-01-07,True,bus,21
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-04 13:35:00,2023-01-04,False,car,6
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 23:41:00,2023-01-02,False,pedestrian,5
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-01 20:21:00,2023-01-01,False,2w,10
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 15:40:00,2023-01-04,False,car,5
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-05 02:08:00,2023-01-05,False,pedestrian,5
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-05 05:06:00,2023-01-05,False,2w,8
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 06:08:00,2023-01-07,False,truck,10
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-07 11:38:00,2023-01-07,False,car,5
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 22:18:00,2023-01-04,False,car,9
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 10:56:00,2023-01-06,True,pedestrian,16
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-06 06:39:00,2023-01-06,False,truck,4
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 15:16:00,2023-01-03,False,pedestrian,8
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 08:29:00,2023-01-01,True,pedestrian,32
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-02 22:18:00,2023-01-02,False,2w,10
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 21:22:00,2023-01-01,False,truck,10
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 07:03:00,2023-01-03,False,car,4
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-08 00:02:00,2023-01-08,False,bus,10
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 00:54:00,2023-01-04,False,car,12
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-05 18:18:00,2023-01-05,True,truck,22
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 12:30:00,2023-01-05,False,2w,6
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-04 09:09:00,2023-01-04,True,truck,20
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-02 14:46:00,2023-01-02,False,car,5
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-06 19:35:00,2023-01-06,True,bus,21
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 22:14:00,2023-01-07,False,bicycle,6
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 08:44:00,2023-01-04,True,pedestrian,29
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-05 14:50:00,2023-01-05,False,pedestrian,8
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 15:28:00,2023-01-04,False,bus,13
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 22:48:00,2023-01-04,False,pedestrian,7
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-05 20:40:00,2023-01-05,False,2w,7
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-01 23:27:00,2023-01-01,False,bicycle,8
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 14:39:00,2023-01-03,False,bus,6
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-01 07:27:00,2023-01-01,False,2w,10
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 15:35:00,2023-01-02,False,bus,3
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 02:01:00,2023-01-03,False,bicycle,15
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 15:33:00,2023-01-01,False,car,10
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-05 09:16:00,2023-01-05,True,bus,20
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-01 06:01:00,2023-01-01,False,truck,18
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 03:50:00,2023-01-07,False,pedestrian,7
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 20:11:00,2023-01-02,False,2w,11
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 04:43:00,2023-01-07,False,bicycle,16
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 09:02:00,2023-01-02,True,bus,11
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 09:21:00,2023-01-03,True,truck,18
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 18:38:00,2023-01-02,True,pedestrian,25
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 23:35:00,2023-01-07,False,truck,6
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 01:14:00,2023-01-06,False,bicycle,6
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-04 05:10:00,2023-01-04,False,pedestrian,3
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-05 19:14:00,2023-01-05,True,car,18
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 02:08:00,2023-01-06,False,bicycle,5
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 01:16:00,2023-01-02,False,pedestrian,4
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 11:37:00,2023-01-05,False,pedestrian,15
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 00:36:00,2023-01-06,False,truck,11
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-05 13:28:00,2023-01-05,False,bicycle,10
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 03:10:00,2023-01-02,False,car,9
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-07 11:44:00,2023-01-07,False,car,7
