delay_id,route_id,bus_id,intersection_id,stop_id,scheduled_arrival_ts,actual_arrival_ts,delay_minutes,delay_reason,date
DLY_02175,RT_101,BUS_1001,INT_002,STOP_21,2023-01-08 01:44:00,2023-01-08 01:55:16,11.27,traffic,2023-01-08
DLY_02176,RT_102,BUS_1025,INT_009,STOP_18,2023-01-05 02:24:00,2023-01-05 02:24:10,0.18,breakdown,2023-01-05
DLY_02177,RT_108,BUS_1020,INT_007,STOP_16,2023-01-07 15:41:00,2023-01-07 15:46:33,5.55,weather,2023-01-07
DLY_02178,RT_103,BUS_1031,INT_002,STOP_11,2023-01-06 16:46:00,2023-01-06 16:57:04,11.07,traffic,2023-01-06
DLY_02179,RT_109,BUS_1015,INT_009,STOP_18,2023-01-04 07:02:00,2023-01-04 07:07:01,5.02,traffic,2023-01-04
DLY_02180,RT_102,BUS_1069,INT_008,STOP_27,2023-01-01 18:09:00,2023-01-01 18:13:25,4.43,weather,2023-01-01
DLY_02181,RT_107,BUS_1018,INT_005,STOP_4,2023-01-07 01:41:00,2023-01-07 01:44:55,3.93,traffic,2023-01-07
DLY_02182,RT_101,BUS_1029,INT_001,STOP_30,2023-01-03 19:15:00,2023-01-03 19:19:27,4.46,other,2023-01-03
DLY_02183,RT_106,BUS_1083,INT_004,STOP_13,2023-01-02 22:14:00,2023-01-02 22:23:07,9.12,weather,2023-01-02
DLY_02184,RT_102,BUS_1062,INT_009,STOP_8,2023-01-05 15:03:00,2023-01-05 15:03:00,0.0,breakdown,2023-01-05
DLY_02185,RT_102,BUS_1036,INT_005,STOP_4,2023-01-03 19:18:00,2023-01-03 19:27:36,9.6,weather,2023-01-03
DLY_02186,RT_102,BUS_1046,INT_004,STOP_3,2023-01-05 01:07:00,2023-01-05 01:07:43,0.73,traffic,2023-01-05
DLY_02187,RT_110,BUS_1019,INT_010,STOP_29,2023-01-01 17:50:00,2023-01-01 17:54:12,4.2,breakdown,2023-01-01
DLY_02188,RT_106,BUS_1076,INT_005,STOP_14,2023-01-07 06:51:00,2023-01-07 06:54:42,3.71,breakdown,2023-01-07
DLY_02189,RT_103,BUS_1085,INT_003,STOP_22,2023-01-06 02:07:00,2023-01-06 02:13:45,6.77,weather,2023-01-06
DLY_02190,RT_106,BUS_1013,INT_001,STOP_20,2023-01-04 12:22:00,2023-01-04 12:22:12,0.21,weather,2023-01-04
DLY_02191,RT_106,BUS_1033,INT_001,STOP_30,2023-01-06 22:19:00,2023-01-06 22:25:23,6.39,traffic,2023-01-06
DLY_02192,RT_103,BUS_1099,INT_007,STOP_26,2023-01-01 06:35:00,2023-01-01 06:46:04,11.07,breakdown,2023-01-01
DLY_02193,RT_107,BUS_1057,INT_002,STOP_11,2023-01-02 22:21:00,2023-01-02 22:21:54,0.91,other,2023-01-02
DLY_02194,RT_102,BUS_1073,INT_008,STOP_27,2023-01-02 00:22:00,2023-01-02 00:27:34,5.57,other,2023-01-02
DLY_02195,RT_103,BUS_1011,INT_005,STOP_24,2023-01-04 10:02:00,2023-01-04 10:05:00,3.01,weather,2023-01-04
DLY_02196,RT_107,BUS_1045,INT_006,STOP_5,2023-01-03 07:39:00,2023-01-03 07:45:16,6.28,weather,2023-01-03
DLY_02197,RT_108,BUS_1088,INT_007,STOP_16,2023-01-06 01:44:00,2023-01-06 01:49:03,5.06,other,2023-01-06
DLY_02198,RT_103,BUS_1083,INT_001,STOP_20,2023-01-05 01:03:00,2023-01-05 01:06:04,3.08,breakdown,2023-01-05
DLY_02199,RT_109,BUS_1063,INT_004,STOP_13,2023-01-06 00:19:00,2023-01-06 00:25:27,6.46,other,2023-01-06
DLY_02200,RT_104,BUS_1049,INT_009,STOP_18,2023-01-07 08:25:00,2023-01-07 08:35:24,10.41,traffic,2023-01-07
DLY_02201,RT_109,BUS_1073,INT_010,STOP_19,2023-01-06 01:11:00,2023-01-06 01:15:25,4.43,breakdown,2023-01-06
DLY_02202,RT_104,BUS_1046,INT_004,STOP_23,2023-01-02 05:49:00,2023-01-02 05:56:09,7.16,traffic,2023-01-02
DLY_02203,RT_106,BUS_1071,INT_008,STOP_7,2023-01-01 10:41:00,2023-01-01 10:42:07,1.12,other,2023-01-01
DLY_02204,RT_101,BUS_1044,INT_006,STOP_5,2023-01-02 12:04:00,2023-01-02 12:06:07,2.13,weather,2023-01-02
DLY_02205,RT_105,BUS_1058,INT_009,STOP_28,2023-01-02 20:03:00,2023-01-02 20:09:25,6.42,breakdown,2023-01-02
DLY_02206,RT_107,BUS_1031,INT_008,STOP_27,2023-01-07 12:35:00,2023-01-07 12:44:27,9.45,breakdown,2023-01-07
DLY_02207,RT_101,BUS_1095,INT_008,STOP_27,2023-01-03 19:19:00,2023-01-03 19:25:04,6.07,breakdown,2023-01-03
DLY_02208,RT_107,BUS_1093,INT_005,STOP_4,2023-01-02 21:04:00,2023-01-02 21:08:03,4.06,traffic,2023-01-02
DLY_02209,RT_106,BUS_1006,INT_004,STOP_23,2023-01-06 01:58:00,2023-01-06 02:02:59,5.0,traffic,2023-01-06
DLY_02210,RT_102,BUS_1061,INT_003,STOP_22,2023-01-07 20:49:00,2023-01-07 20:50:14,1.25,breakdown,2023-01-07
DLY_02211,RT_106,BUS_1018,INT_002,STOP_1,2023-01-02 22:06:00,2023-01-02 22:12:48,6.81,traffic,2023-01-02
DLY_02212,RT_101,BUS_1072,INT_009,STOP_8,2023-01-02 03:02:00,2023-01-02 03:09:38,7.65,other,2023-01-02
DLY_02213,RT_108,BUS_1095,INT_006,STOP_5,2023-01-03 07:48:00,2023-01-03 07:51:38,3.64,breakdown,2023-01-03
DLY_02214,RT_105,BUS_1060,INT_005,STOP_24,2023-01-07 06:01:00,2023-01-07 06:04:35,3.59,other,2023-01-07
DLY_02215,RT_108,BUS_1082,INT_005,STOP_24,2023-01-05 02:06:00,2023-01-05 02:11:47,5.8,traffic,2023-01-05
DLY_02216,RT_103,BUS_1007,INT_001,STOP_10,2023-01-02 12:22:00,2023-01-02 12:25:41,3.69,traffic,2023-01-02
DLY_02217,RT_109,BUS_1020,INT_001,STOP_20,2023-01-03 05:23:00,2023-01-03 05:27:48,4.8,traffic,2023-01-03
DLY_02218,RT_108,BUS_1070,INT_004,STOP_13,2023-01-06 01:40:00,2023-01-06 01:51:17,11.3,weather,2023-01-06
DLY_02219,RT_109,BUS_1039,INT_001,STOP_30,2023-01-07 18:12:00,2023-01-07 18:16:15,4.26,breakdown,2023-01-07
DLY_02220,RT_105,BUS_1011,INT_005,STOP_14,2023-01-03 00:49:00,2023-01-03 00:52:55,3.92,other,2023-01-03
DLY_02221,RT_107,BUS_1079,INT_006,STOP_5,2023-01-03 15:51:00,2023-01-03 15:54:03,3.06,traffic,2023-01-03
DLY_02222,RT_103,BUS_1095,INT_009,STOP_8,2023-01-05 17:07:00,2023-01-05 17:14:13,7.23,traffic,2023-01-05
DLY_02223,RT_108,BUS_1040,INT_008,STOP_27,2023-01-06 13:54:00,2023-01-06 13:58:27,4.46,other,2023-01-06
DLY_02224,RT_103,BUS_1006,INT_008,STOP_27,2023-01-05 13:53:00,2023-01-05 13:56:03,3.05,weather,2023-01-05
DLY_02225,RT_104,BUS_1034,INT_002,STOP_21,2023-01-06 01:50:00,2023-01-06 01:58:57,8.96,traffic,2023-01-06
DLY_02226,RT_106,BUS_1077,INT_005,STOP_4,2023-01-02 03:14:00,2023-01-02 03:23:15,9.26,weather,2023-01-02
DLY_02227,RT_105,BUS_1020,INT_002,STOP_1,2023-01-03 23:24:00,2023-01-03 23:27:11,3.2,traffic,2023-01-03
DLY_02228,RT_110,BUS_1001,INT_004,STOP_3,2023-01-03 15:51:00,2023-01-03 15:51:00,0.0,weather,2023-01-03
DLY_02229,RT_104,BUS_1081,INT_008,STOP_7,2023-01-07 12:38:00,2023-01-07 12:46:01,8.02,traffic,2023-01-07
DLY_02230,RT_102,BUS_1072,INT_009,STOP_8,2023-01-04 07:30:00,2023-01-04 07:32:56,2.95,traffic,2023-01-04
DLY_02231,RT_101,BUS_1006,INT_010,STOP_19,2023-01-06 18:06:00,2023-01-06 18:13:22,7.37,weather,2023-01-06
DLY_02232,RT_101,BUS_1045,INT_004,STOP_3,2023-01-04 18:16:00,2023-01-04 18:16:00,0.0,weather,2023-01-04
DLY_02233,RT_104,BUS_1040,INT_004,STOP_13,2023-01-06 22:35:00,2023-01-06 22:42:40,7.68,other,2023-01-06
DLY_02234,RT_103,BUS_1089,INT_005,STOP_24,2023-01-05 07:10:00,2023-01-05 07:11:21,1.37,traffic,2023-01-05
DLY_02235,RT_109,BUS_1012,INT_002,STOP_11,2023-01-05 21:12:00,2023-01-05 21:19:11,7.19,breakdown,2023-01-05
DLY_02236,RT_107,BUS_1061,INT_002,STOP_1,2023-01-07 22:20:00,2023-01-07 22:25:02,5.04,traffic,2023-01-07
DLY_02237,RT_103,BUS_1087,INT_001,STOP_10,2023-01-03 02:01:00,2023-01-03 02:03:08,2.14,other,2023-01-03
DLY_02238,RT_104,BUS_1027,INT_004,STOP_3,2023-01-02 07:28:00,2023-01-02 07:31:46,3.78,breakdown,2023-01-02
DLY_02239,RT_109,BUS_1066,INT_006,STOP_25,2023-01-03 01:58:00,2023-01-03 02:05:03,7.06,weather,2023-01-03
DLY_02240,RT_106,BUS_1037,INT_006,STOP_15,2023-01-02 17:49:00,2023-01-02 17:54:19,5.32,weather,2023-01-02
DLY_02241,RT_101,BUS_1091,INT_001,STOP_20,2023-01-06 03:39:00,2023-01-06 03:45:45,6.75,other,2023-01-06
DLY_02242,RT_110,BUS_1077,INT_009,STOP_8,2023-01-03 15:01:00,2023-01-03 15:11:55,10.93,traffic,2023-01-03
DLY_02243,RT_108,BUS_1012,INT_006,STOP_5,2023-01-07 16:48:00,2023-01-07 16:48:18,0.31,traffic,2023-01-07
DLY_02244,RT_109,BUS_1011,INT_006,STOP_5,2023-01-04 18:31:00,2023-01-04 18:40:51,9.85,other,2023-01-04
DLY_02245,RT_106,BUS_1021,INT_005,STOP_4,2023-01-06 10:11:00,2023-01-06 10:16:18,5.31,weather,2023-01-06
DLY_02246,RT_105,BUS_1073,INT_007,STOP_6,2023-01-02 00:36:00,2023-01-02 00:38:18,2.3,weather,2023-01-02
DLY_02247,RT_102,BUS_1022,INT_003,STOP_12,2023-01-02 06:21:00,2023-01-02 06:22:00,1.01,other,2023-01-02
DLY_02248,RT_105,BUS_1097,INT_010,STOP_9,2023-01-06 15:13:00,2023-01-06 15:17:25,4.43,other,2023-01-06
DLY_02249,RT_102,BUS_1072,INT_002,STOP_21,2023-01-02 20:21:00,2023-01-02 20:28:45,7.76,other,2023-01-02
DLY_02250,RT_105,BUS_1051,INT_003,STOP_2,2023-01-05 09:15:00,2023-01-05 09:19:37,4.62,other,2023-01-05
DLY_02251,RT_108,BUS_1046,INT_009,STOP_28,2023-01-02 17:13:00,2023-01-02 17:22:32,9.53,weather,2023-01-02
DLY_02252,RT_107,BUS_1064,INT_003,STOP_12,2023-01-02 04:47:00,2023-01-02 04:47:38,0.65,other,2023-01-02
DLY_02253,RT_110,BUS_1082,INT_010,STOP_9,2023-01-01 17:39:00,2023-01-01 17:43:57,4.96,traffic,2023-01-01
DLY_02254,RT_109,BUS_1001,INT_005,STOP_24,2023-01-04 00:51:00,2023-01-04 00:52:14,1.24,breakdown,2023-01-04
DLY_02255,RT_105,BUS_1048,INT_009,STOP_28,2023-01-02 10:45:00,2023-01-02 10:51:05,6.09,breakdown,2023-01-02
DLY_02256,RT_102,BUS_1028,INT_010,STOP_19,2023-01-05 19:01:00,2023-01-05 19:08:39,7.66,other,2023-01-05
DLY_02257,RT_102,BUS_1044,INT_009,STOP_28,2023-01-06 12:13:00,2023-01-06 12:16:44,3.74,other,2023-01-06
DLY_02258,RT_108,BUS_1013,INT_006,STOP_15,2023-01-07 08:07:00,2023-01-07 08:07:00,0.0,traffic,2023-01-07
DLY_02259,RT_107,BUS_1098,INT_007,STOP_6,2023-01-02 11:35:00,2023-01-02 11:40:35,5.6,other,2023-01-02
DLY_02260,RT_106,BUS_1008,INT_008,STOP_7,2023-01-05 19:38:00,2023-01-05 19:44:18,6.31,weather,2023-01-05
DLY_02261,RT_108,BUS_1027,INT_002,STOP_11,2023-01-08 03:01:00,2023-01-08 03:07:12,6.21,other,2023-01-08
DLY_02262,RT_108,BUS_1004,INT_005,STOP_4,2023-01-04 10:00:00,2023-01-04 10:08:42,8.71,breakdown,2023-01-04
DLY_02263,RT_104,BUS_1040,INT_007,STOP_16,2023-01-02 21:44:00,2023-01-02 21:45:47,1.79,traffic,2023-01-02
DLY_02264,RT_101,BUS_1046,INT_001,STOP_20,2023-01-05 13:50:00,2023-01-05 13:57:02,7.04,other,2023-01-05
DLY_02265,RT_101,BUS_1027,INT_007,STOP_16,2023-01-03 16:16:00,2023-01-03 16:24:34,8.58,traffic,2023-01-03
DLY_02266,RT_105,BUS_1032,INT_006,STOP_25,2023-01-06 01:29:00,2023-01-06 01:29:00,0.0,breakdown,2023-01-06
DLY_02267,RT_102,BUS_1035,INT_004,STOP_3,2023-01-02 20:42:00,2023-01-02 20:47:57,5.96,other,2023-01-02
DLY_02268,RT_108,BUS_1053,INT_004,STOP_3,2023-01-04 15:27:00,2023-01-04 15:30:29,3.49,breakdown,2023-01-04
DLY_02269,RT_103,BUS_1006,INT_003,STOP_22,2023-01-04 04:50:00,2023-01-04 04:54:45,4.76,traffic,2023-01-04
DLY_02270,RT_106,BUS_1096,INT_010,STOP_29,2023-01-06 03:01:00,2023-01-06 03:07:02,6.04,weather,2023-01-06
DLY_02271,RT_106,BUS_1053,INT_007,STOP_6,2023-01-03 12:13:00,2023-01-03 12:16:32,3.54,other,2023-01-03
DLY_02272,RT_103,BUS_1089,INT_007,STOP_16,2023-01-07 08:13:00,2023-01-07 08:15:58,2.97,other,2023-01-07
DLY_02273,RT_107,BUS_1001,INT_003,STOP_12,2023-01-07 17:44:00,2023-01-07 17:49:06,5.1,breakdown,2023-01-07
DLY_02274,RT_110,BUS_1018,INT_004,STOP_3,2023-01-07 19:57:00,2023-01-07 19:58:44,1.74,weather,2023-01-07
DLY_02275,RT_101,BUS_1019,INT_003,STOP_22,2023-01-04 20:25:00,2023-01-04 20:26:44,1.74,other,2023-01-04
DLY_02276,RT_108,BUS_1040,INT_001,STOP_30,2023-01-02 22:16:00,2023-01-02 22:23:02,7.04,traffic,2023-01-02
DLY_02277,RT_105,BUS_1066,INT_007,STOP_26,2023-01-05 20:58:00,2023-01-05 20:59:33,1.55,traffic,2023-01-05
DLY_02278,RT_108,BUS_1081,INT_006,STOP_15,2023-01-02 16:19:00,2023-01-02 16:25:59,7.0,traffic,2023-01-02
DLY_02279,RT_104,BUS_1053,INT_003,STOP_2,2023-01-03 17:41:00,2023-01-03 17:47:23,6.39,breakdown,2023-01-03
DLY_02280,RT_104,BUS_1044,INT_001,STOP_20,2023-01-05 13:05:00,2023-01-05 13:05:00,0.0,breakdown,2023-01-05
DLY_02281,RT_101,BUS_1047,INT_008,STOP_7,2023-01-07 19:30:00,2023-01-07 19:32:58,2.97,weather,2023-01-07
DLY_02282,RT_105,BUS_1064,INT_002,STOP_1,2023-01-04 16:27:00,2023-01-04 16:35:34,8.58,traffic,2023-01-04
DLY_02283,RT_108,BUS_1052,INT_004,STOP_23,2023-01-06 22:17:00,2023-01-06 22:19:03,2.06,other,2023-01-06
DLY_02284,RT_109,BUS_1054,INT_003,STOP_12,2023-01-05 06:10:00,2023-01-05 06:13:36,3.61,weather,2023-01-05
DLY_02285,RT_108,BUS_1054,INT_005,STOP_4,2023-01-03 06:00:00,2023-01-03 06:06:23,6.39,weather,2023-01-03
DLY_02286,RT_110,BUS_1020,INT_007,STOP_6,2023-01-07 12:56:00,2023-01-07 13:03:21,7.35,other,2023-01-07
DLY_02287,RT_107,BUS_1081,INT_004,STOP_13,2023-01-04 11:49:00,2023-01-04 11:53:14,4.25,weather,2023-01-04
DLY_02288,RT_102,BUS_1013,INT_004,STOP_23,2023-01-02 09:05:00,2023-01-02 09:08:12,3.21,traffic,2023-01-02
DLY_02289,RT_110,BUS_1052,INT_002,STOP_21,2023-01-01 10:29:00,2023-01-01 10:38:16,9.27,traffic,2023-01-01
DLY_02290,RT_102,BUS_1081,INT_007,STOP_16,2023-01-07 10:44:00,2023-01-07 10:54:13,10.22,other,2023-01-07
DLY_02291,RT_101,BUS_1085,INT_008,STOP_17,2023-01-07 20:42:00,2023-01-07 20:49:56,7.94,weather,2023-01-07
DLY_02292,RT_104,BUS_1028,INT_009,STOP_28,2023-01-06 00:51:00,2023-01-06 00:56:15,5.26,other,2023-01-06
DLY_02293,RT_102,BUS_1025,INT_009,STOP_18,2023-01-05 14:03:00,2023-01-05 14:05:34,2.58,other,2023-01-05
DLY_02294,RT_108,BUS_1052,INT_005,STOP_4,2023-01-05 05:44:00,2023-01-05 05:46:30,2.51,other,2023-01-05
DLY_02295,RT_104,BUS_1064,INT_002,STOP_1,2023-01-05 12:18:00,2023-01-05 12:24:34,6.57,weather,2023-01-05
DLY_02296,RT_105,BUS_1053,INT_010,STOP_9,2023-01-04 06:13:00,2023-01-04 06:19:15,6.26,breakdown,2023-01-04
DLY_02297,RT_101,BUS_1001,INT_002,STOP_1,2023-01-05 23:12:00,2023-01-05 23:21:12,9.2,traffic,2023-01-05
DLY_02298,RT_109,BUS_1094,INT_006,STOP_5,2023-01-05 12:14:00,2023-01-05 12:20:57,6.95,weather,2023-01-05
DLY_02299,RT_110,BUS_1055,INT_002,STOP_11,2023-01-03 04:32:00,2023-01-03 04:32:29,0.49,breakdown,2023-01-03
DLY_02300,RT_104,BUS_1078,INT_009,STOP_18,2023-01-05 16:52:00,2023-01-05 17:00:09,8.16,other,2023-01-05
DLY_02301,RT_110,BUS_1054,INT_008,STOP_27,2023-01-01 20:05:00,2023-01-01 20:07:00,2.01,breakdown,2023-01-01
DLY_02302,RT_103,BUS_1051,INT_002,STOP_21,2023-01-05 16:36:00,2023-01-05 16:39:50,3.85,weather,2023-01-05
DLY_02303,RT_107,BUS_1029,INT_008,STOP_17,2023-01-03 01:15:00,2023-01-03 01:20:45,5.75,traffic,2023-01-03
DLY_02304,RT_109,BUS_1015,INT_004,STOP_23,2023-01-02 16:29:00,2023-01-02 16:39:59,10.99,other,2023-01-02
DLY_02305,RT_109,BUS_1020,INT_008,STOP_27,2023-01-04 05:03:00,2023-01-04 05:17:19,14.33,weather,2023-01-04
DLY_02306,RT_102,BUS_1003,INT_008,STOP_7,2023-01-02 07:27:00,2023-01-02 07:33:49,6.82,other,2023-01-02
DLY_02307,RT_103,BUS_1003,INT_002,STOP_1,2023-01-08 00:00:00,2023-01-08 00:04:27,4.45,traffic,2023-01-08
DLY_02308,RT_101,BUS_1095,INT_010,STOP_19,2023-01-05 14:25:00,2023-01-05 14:31:36,6.6,breakdown,2023-01-05
DLY_02309,RT_103,BUS_1030,INT_006,STOP_15,2023-01-05 07:47:00,2023-01-05 07:54:39,7.66,breakdown,2023-01-05
DLY_02310,RT_109,BUS_1031,INT_001,STOP_10,2023-01-03 10:55:00,2023-01-03 10:59:02,4.04,other,2023-01-03
DLY_02311,RT_101,BUS_1035,INT_006,STOP_25,2023-01-04 05:07:00,2023-01-04 05:17:23,10.39,traffic,2023-01-04
DLY_02312,RT_101,BUS_1081,INT_001,STOP_30,2023-01-02 21:15:00,2023-01-02 21:20:41,5.69,traffic,2023-01-02
DLY_02313,RT_110,BUS_1015,INT_005,STOP_4,2023-01-06 11:22:00,2023-01-06 11:28:29,6.49,traffic,2023-01-06
DLY_02314,RT_105,BUS_1023,INT_006,STOP_5,2023-01-04 11:07:00,2023-01-04 11:13:59,7.0,traffic,2023-01-04
DLY_02315,RT_106,BUS_1026,INT_004,STOP_3,2023-01-06 20:57:00,2023-01-06 21:03:15,6.26,other,2023-01-06
DLY_02316,RT_101,BUS_1052,INT_005,STOP_4,2023-01-06 20:05:00,2023-01-06 20:12:31,7.52,traffic,2023-01-06
DLY_02317,RT_104,BUS_1087,INT_007,STOP_16,2023-01-02 02:50:00,2023-01-02 02:53:08,3.15,other,2023-01-02
DLY_02318,RT_108,BUS_1020,INT_004,STOP_13,2023-01-04 19:37:00,2023-01-04 19:40:19,3.33,breakdown,2023-01-04
DLY_02319,RT_103,BUS_1084,INT_001,STOP_10,2023-01-01 08:46:00,2023-01-01 08:47:41,1.7,traffic,2023-01-01
DLY_02320,RT_106,BUS_1061,INT_005,STOP_4,2023-01-05 03:36:00,2023-01-05 03:42:19,6.32,traffic,2023-01-05
DLY_02321,RT_105,BUS_1015,INT_007,STOP_6,2023-01-07 04:28:00,2023-01-07 04:35:20,7.34,breakdown,2023-01-07
DLY_02322,RT_109,BUS_1002,INT_001,STOP_20,2023-01-01 14:04:00,2023-01-01 14:10:22,6.37,breakdown,2023-01-01
DLY_02323,RT_102,BUS_1027,INT_008,STOP_7,2023-01-05 09:38:00,2023-01-05 09:48:01,10.02,traffic,2023-01-05
DLY_02324,RT_104,BUS_1010,INT_002,STOP_11,2023-01-02 19:50:00,2023-01-02 19:54:58,4.98,breakdown,2023-01-02
DLY_02325,RT_108,BUS_1025,INT_010,STOP_9,2023-01-04 08:43:00,2023-01-04 08:50:00,7.01,traffic,2023-01-04
DLY_02326,RT_105,BUS_1059,INT_003,STOP_12,2023-01-07 12:35:00,2023-01-07 12:36:43,1.72,other,2023-01-07
DLY_02327,RT_107,BUS_1024,INT_005,STOP_14,2023-01-07 01:59:00,2023-01-07 02:02:50,3.84,weather,2023-01-07
DLY_02328,RT_105,BUS_1050,INT_007,STOP_6,2023-01-03 12:02:00,2023-01-03 12:09:05,7.09,traffic,2023-01-03
DLY_02329,RT_105,BUS_1021,INT_010,STOP_19,2023-01-07 22:26:00,2023-01-07 22:33:32,7.55,breakdown,2023-01-07
DLY_02330,RT_107,BUS_1057,INT_005,STOP_24,2023-01-06 19:12:00,2023-01-06 19:16:07,4.12,other,2023-01-06
DLY_02331,RT_106,BUS_1079,INT_001,STOP_20,2023-01-04 08:11:00,2023-01-04 08:15:47,4.79,traffic,2023-01-04
DLY_02332,RT_107,BUS_1025,INT_001,STOP_20,2023-01-05 14:35:00,2023-01-05 14:35:26,0.45,weather,2023-01-05
DLY_02333,RT_108,BUS_1021,INT_003,STOP_12,2023-01-01 23:32:00,2023-01-01 23:35:55,3.93,traffic,2023-01-01
DLY_02334,RT_110,BUS_1052,INT_008,STOP_17,2023-01-04 03:06:00,2023-01-04 03:13:40,7.67,weather,2023-01-04
DLY_02335,RT_106,BUS_1050,INT_001,STOP_20,2023-01-07 06:51:00,2023-01-07 06:57:43,6.73,traffic,2023-01-07
DLY_02336,RT_106,BUS_1054,INT_005,STOP_4,2023-01-03 07:07:00,2023-01-03 07:13:30,6.5,breakdown,2023-01-03
DLY_02337,RT_102,BUS_1027,INT_003,STOP_12,2023-01-04 00:59:00,2023-01-04 01:04:08,5.15,weather,2023-01-04
DLY_02338,RT_106,BUS_1015,INT_003,STOP_12,2023-01-02 21:36:00,2023-01-02 21:41:01,5.02,traffic,2023-01-02
DLY_02339,RT_106,BUS_1027,INT_002,STOP_11,2023-01-01 08:58:00,2023-01-01 09:01:01,3.02,other,2023-01-01
DLY_02340,RT_104,BUS_1071,INT_010,STOP_19,2023-01-04 21:48:00,2023-01-04 21:55:05,7.1,traffic,2023-01-04
DLY_02341,RT_110,BUS_1027,INT_004,STOP_13,2023-01-04 11:26:00,2023-01-04 11:32:15,6.26,breakdown,2023-01-04
DLY_02342,RT_105,BUS_1091,INT_005,STOP_4,2023-01-07 15:10:00,2023-01-07 15:16:28,6.48,traffic,2023-01-07
DLY_02343,RT_107,BUS_1040,INT_010,STOP_19,2023-01-06 01:09:00,2023-01-06 01:12:25,3.42,weather,2023-01-06
DLY_02344,RT_101,BUS_1063,INT_008,STOP_7,2023-01-03 11:49:00,2023-01-03 11:49:00,0.0,other,2023-01-03
DLY_02345,RT_107,BUS_1015,INT_003,STOP_2,2023-01-04 08:56:00,2023-01-04 09:04:17,8.29,traffic,2023-01-04
DLY_02346,RT_110,BUS_1041,INT_006,STOP_15,2023-01-03 04:43:00,2023-01-03 04:46:33,3.56,other,2023-01-03
DLY_02347,RT_101,BUS_1036,INT_009,STOP_8,2023-01-07 19:23:00,2023-01-07 19:25:24,2.41,traffic,2023-01-07
DLY_02348,RT_101,BUS_1059,INT_002,STOP_21,2023-01-07 19:13:00,2023-01-07 19:20:04,7.08,weather,2023-01-07
DLY_02349,RT_101,BUS_1068,INT_006,STOP_5,2023-01-05 19:59:00,2023-01-05 20:02:49,3.82,traffic,2023-01-05
DLY_02350,RT_102,BUS_1060,INT_002,STOP_11,2023-01-01 10:26:00,2023-01-01 10:34:10,8.18,traffic,2023-01-01
DLY_02351,RT_105,BUS_1035,INT_008,STOP_27,2023-01-05 23:20:00,2023-01-05 23:26:51,6.85,weather,2023-01-05
DLY_02352,RT_107,BUS_1010,INT_006,STOP_25,2023-01-05 04:25:00,2023-01-05 04:32:03,7.05,weather,2023-01-05
DLY_02353,RT_107,BUS_1038,INT_007,STOP_16,2023-01-01 18:51:00,2023-01-01 18:51:54,0.9,other,2023-01-01
DLY_02354,RT_106,BUS_1079,INT_007,STOP_16,2023-01-02 15:09:00,2023-01-02 15:17:38,8.64,traffic,2023-01-02
DLY_02355,RT_101,BUS_1001,INT_002,STOP_1,2023-01-03 19:10:00,2023-01-03 19:15:47,5.78,breakdown,2023-01-03
DLY_02356,RT_107,BUS_1028,INT_005,STOP_4,2023-01-04 22:09:00,2023-01-04 22:12:53,3.89,breakdown,2023-01-04
DLY_02357,RT_106,BUS_1068,INT_004,STOP_3,2023-01-03 10:11:00,2023-01-03 10:16:25,5.43,traffic,2023-01-03
DLY_02358,RT_105,BUS_1005,INT_001,STOP_30,2023-01-01 20:20:00,2023-01-01 20:20:00,0.0,traffic,2023-01-01
DLY_02359,RT_102,BUS_1033,INT_003,STOP_2,2023-01-04 17:05:00,2023-01-04 17:11:13,6.23,weather,2023-01-04
DLY_02360,RT_105,BUS_1089,INT_004,STOP_23,2023-01-05 13:38:00,2023-01-05 13:39:54,1.91,breakdown,2023-01-05
DLY_02361,RT_110,BUS_1058,INT_001,STOP_30,2023-01-02 19:37:00,2023-01-02 19:37:56,0.94,traffic,2023-01-02
DLY_02362,RT_103,BUS_1096,INT_006,STOP_5,2023-01-04 21:11:00,2023-01-04 21:11:25,0.43,other,2023-01-04
DLY_02363,RT_102,BUS_1066,INT_002,STOP_21,2023-01-06 08:00:00,2023-01-06 08:08:20,8.34,breakdown,2023-01-06
DLY_02364,RT_108,BUS_1035,INT_010,STOP_19,2023-01-06 16:30:00,2023-01-06 16:33:06,3.11,weather,2023-01-06
DLY_02365,RT_104,BUS_1011,INT_006,STOP_25,2023-01-06 17:48:00,2023-01-06 17:57:36,9.6,weather,2023-01-06
DLY_02366,RT_102,BUS_1045,INT_006,STOP_25,2023-01-04 14:53:00,2023-01-04 14:56:23,3.39,breakdown,2023-01-04
DLY_02367,RT_102,BUS_1009,INT_003,STOP_22,2023-01-03 14:13:00,2023-01-03 14:13:00,0.0,other,2023-01-03
DLY_02368,RT_101,BUS_1085,INT_003,STOP_2,2023-01-03 16:01:00,2023-01-03 16:02:39,1.65,breakdown,2023-01-03
DLY_02369,RT_104,BUS_1062,INT_006,STOP_15,2023-01-05 15:08:00,2023-01-05 15:16:42,8.71,traffic,2023-01-05
DLY_02370,RT_110,BUS_1097,INT_002,STOP_11,2023-01-03 14:58:00,2023-01-03 15:02:31,4.53,weather,2023-01-03
DLY_02371,RT_108,BUS_1083,INT_006,STOP_25,2023-01-04 19:08:00,2023-01-04 19:11:21,3.36,breakdown,2023-01-04
